City,CityASCII,Latitude,Longitude,Country,ISO2,ISO3,AdminName,Capital,Population
Chitembo,Chitembo,-13.5167,16.7667,Angola,AO,AGO,Bié,,78156
Chongoroi,Chongoroi,-13.5667,13.95,Angola,AO,AGO,Benguela,,87278
Conda,Conda,-11.1667,14.5,Angola,AO,AGO,Kwanza Sul,,89479
Cuango,Cuango,-9.1444,18.0464,Angola,AO,AGO,Lunda Norte,,183767
Cubal,Cubal,-13.1117,14.3672,Angola,AO,AGO,Benguela,,357618
Cuchi,Cuchi,-14.6372,16.9611,Angola,AO,AGO,Kuando Kubango,,42974
Cuemba,Cuemba,-12.15,18.0833,Angola,AO,AGO,Bié,,56963
Cuito,Cuito,-12.3833,16.9333,Angola,AO,AGO,Bié,admin,114000
Cuito Cuanavale,Cuito Cuanavale,-15.1639,19.1731,Angola,AO,AGO,Kuando Kubango,,40829
Dondo,Dondo,-9.6942,14.4228,Angola,AO,AGO,Kwanza Norte,,2353
Dundo,Dundo,-7.38,20.83,Angola,AO,AGO,Lunda Norte,admin,11985
Gabela,Gabela,-10.85,14.3667,Angola,AO,AGO,Kwanza Sul,,271843
Ganda,Ganda,-13.0167,14.6333,Angola,AO,AGO,Benguela,,235486
Huambo,Huambo,-12.7667,15.7333,Angola,AO,AGO,Huambo,admin,665564
Humpata,Humpata,-15.0725,13.3678,Angola,AO,AGO,Huíla,,89144
Kuvango,Kuvango,-14.4667,16.3,Angola,AO,AGO,Huíla,,78543
Lobito,Lobito,-12.3597,13.5308,Angola,AO,AGO,Benguela,,393079
Londuimbali,Londuimbali,-12.2419,15.3133,Angola,AO,AGO,Huambo,,134254
Longonjo,Longonjo,-12.9067,15.1864,Angola,AO,AGO,Huambo,,24350
Luanda,Luanda,-8.8383,13.2344,Angola,AO,AGO,Luanda,primary,8883000
Luau,Luau,-10.7,22.2333,Angola,AO,AGO,Moxico,,90000
Lubalo,Lubalo,-9.15,19.2833,Angola,AO,AGO,Lunda Norte,,20631
Lubango,Lubango,-14.9167,13.5,Angola,AO,AGO,Huíla,admin,776249
Lucapa,Lucapa,-8.4228,20.7393,Angola,AO,AGO,Lunda Norte,,154305
Luena,Luena,-11.79,19.9,Angola,AO,AGO,Moxico,admin,21115
Malanje,Malanje,-9.5469,16.3387,Angola,AO,AGO,Malanje,admin,125856
Mavinga,Mavinga,-15.7895,20.36,Angola,AO,AGO,Kuando Kubango,,30000
Mbanza Kongo,Mbanza Kongo,-6.2667,14.25,Angola,AO,AGO,Zaire,admin,148000
Menongue,Menongue,-14.6556,17.6842,Angola,AO,AGO,Kuando Kubango,admin,320914
Moçâmedes,Mocamedes,-15.1953,12.1508,Angola,AO,AGO,Namibe,admin,255000
Muconda,Muconda,-10.6,21.3167,Angola,AO,AGO,Lunda Sul,,2324
Mungo,Mungo,-11.6667,16.1667,Angola,AO,AGO,Huambo,,113417
Namacunde,Namacunde,-17.3,15.85,Angola,AO,AGO,Cunene,,142047
Nambuangongo,Nambuangongo,-8.0483,14.3372,Angola,AO,AGO,Bengo,,60883
Ndalatando,Ndalatando,-9.3,14.9167,Angola,AO,AGO,Kwanza Norte,admin,161584
Ndjamba,Ndjamba,-14.7,16.0667,Angola,AO,AGO,Huíla,,105090
Negage,Negage,-7.7667,15.2667,Angola,AO,AGO,Uíge,,137559
Nzeto,Nzeto,-7.229,12.865,Angola,AO,AGO,Zaire,,11633
Ondjiva,Ondjiva,-17.0667,15.7333,Angola,AO,AGO,Cunene,admin,121537
Porto Alexandre,PortoAlexandre,-15.8032,11.8459,Angola,AO,AGO,Namibe,,40000
Porto Amboim,Porto Amboim,-10.7183,13.75,Angola,AO,AGO,Kwanza Sul,,137000
Quibala,Quibala,-10.7311,15.0003,Angola,AO,AGO,Kwanza Sul,,163991
Quilenda,Quilenda,-10.6333,14.3333,Angola,AO,AGO,Kwanza Sul,,97648
Quilengues,Quilengues,-14.0814,14.0764,Angola,AO,AGO,Huíla,,113825
Quipungo,Quipungo,-14.8167,14.5167,Angola,AO,AGO,Huíla,,158918
Saurimo,Saurimo,-9.6589,20.3934,Angola,AO,AGO,Lunda Sul,admin,393000
Soio,Soio,-6.1333,12.3667,Angola,AO,AGO,Zaire,,67491
Songo,Songo,-7.3496,14.85,Angola,AO,AGO,Uíge,,10579
Sumbe,Sumbe,-11.2052,13.8417,Angola,AO,AGO,Kwanza Sul,admin,279968
Talatona,Talatona,-8.9167,13.1833,Angola,AO,AGO,Luanda,,500000
Tchindjendje,Tchindjendje,-12.8167,14.9333,Angola,AO,AGO,Huambo,,30443
Tchitado,Tchitado,-17.3196,13.92,Angola,AO,AGO,Cunene,,500
Tchitato,Tchitato,-7.345,20.8198,Angola,AO,AGO,Lunda Norte,,195136
Uacu Cungo,Uacu Cungo,-11.3583,15.1194,Angola,AO,AGO,Kwanza Sul,,90000
Ucuma,Ucuma,-12.85,15.0667,Angola,AO,AGO,Huambo,,55054
Uíge,Uige,-7.6087,15.0613,Angola,AO,AGO,Uíge,admin,322531
Vila Teixeira da Silva,Vila Teixeira da Silva,-12.1958,15.8556,Angola,AO,AGO,Huambo,,294494
Xangongo,Xangongo,-16.7467,14.9747,Angola,AO,AGO,Cunene,,447
Saint John’s,Saint John's,17.1211,-61.8447,Antigua And Barbuda,AG,ATG,Saint John,primary,21926
Parham,Parham,17.1067,-61.7648,Antigua And Barbuda,AG,ATG,Saint Saint Peter Parish,,4806
St. John's,St Johns,17.1274,-61.8468,Antigua And Barbuda,AG,ATG,Saint John,primary,24000
All Saints,All Saints,17.07,-61.8,Antigua And Barbuda,AG,ATG,Saint Peter,,3000
Liberta,Liberta,17.08,-61.85,Antigua And Barbuda,AG,ATG,Saint Paul,,2500
Potters Village,Potters Village,17.12,-61.77,Antigua And Barbuda,AG,ATG,Saint John,,2700
Falmouth,Falmouth,17.005,-61.756,Antigua And Barbuda,AG,ATG,Saint Paul,,800
English Harbour,English Harbour,17,-61.783,Antigua And Barbuda,AG,ATG,Saint Paul,,1200
Five Islands,Five Islands,17.12,-61.855,Antigua And Barbuda,AG,ATG,Saint Mary,,900
Ottos,Ottos,17.11,-61.83,Antigua And Barbuda,AG,ATG,Saint Mary,,1400
Pärham,Parham,17.139,-61.76,Antigua And Barbuda,AG,ATG,Saint Peter,,1500
Swetes,Swetes,17.061,-61.764,Antigua And Barbuda,AG,ATG,Saint Paul,,2000
Abra Pampa,Abra Pampa,-22.7167,-65.7,Argentina,AR,ARG,Jujuy,minor,4480
Adrogue,Adrogue,-34.8,-58.3833,Argentina,AR,ARG,Buenos Aires,,28265
Aldo Bonzi,Aldo Bonzi,-34.7083,-58.5181,Argentina,AR,ARG,Buenos Aires,,18175
Allen,Allen,-38.9772,-67.8272,Argentina,AR,ARG,Río Negro,,22859
Alta Gracia,Alta Gracia,-31.6667,-64.4333,Argentina,AR,ARG,Córdoba,minor,48140
Alto Río Senguer,Alto Rio Senguer,-45.0419,-70.8234,Argentina,AR,ARG,Chubut,minor,1570
Añatuya,Anatuya,-28.4667,-62.8333,Argentina,AR,ARG,Santiago del Estero,minor,14133
Aristóbulo del Valle,Aristobulo del Valle,-27.0952,-54.897,Argentina,AR,ARG,Misiones,,38000
Armstrong,Armstrong,-32.7819,-61.6019,Argentina,AR,ARG,Santa Fe,,11181
Avellaneda,Avellaneda,-29.1175,-59.6583,Argentina,AR,ARG,Santa Fe,,23341
Avellaneda,Avellaneda,-34.6625,-58.3678,Argentina,AR,ARG,Buenos Aires,minor,24313
Ayacucho,Ayacucho,-37.1525,-58.4882,Argentina,AR,ARG,Buenos Aires,minor,17364
Azul,Azul,-36.7833,-59.85,Argentina,AR,ARG,Buenos Aires,minor,55728
Bahía Blanca,Bahia Blanca,-38.7167,-62.2667,Argentina,AR,ARG,Buenos Aires,minor,299101
Balcarce,Balcarce,-37.8464,-58.2556,Argentina,AR,ARG,Buenos Aires,minor,38823
Banfield,Banfield,-34.75,-58.3833,Argentina,AR,ARG,Buenos Aires,,223898
Baradero,Baradero,-33.8,-59.5167,Argentina,AR,ARG,Buenos Aires,minor,28537
Belén,Belen,-27.6496,-67.0333,Argentina,AR,ARG,Catamarca,minor,11359
Bell Ville,Bell Ville,-32.6333,-62.6833,Argentina,AR,ARG,Córdoba,minor,33835
Bella Vista,Bella Vista,-34.5333,-58.6667,Argentina,AR,ARG,Buenos Aires,,72000
Benito Juárez,Benito Juarez,-37.6833,-59.8,Argentina,AR,ARG,Buenos Aires,minor,10609
Berazategui,Berazategui,-34.7679,-58.2133,Argentina,AR,ARG,Buenos Aires,minor,180523
Bernal,Bernal,-34.7,-58.2833,Argentina,AR,ARG,Buenos Aires,,109914
Bialet Massé,Bialet Masse,-31.3214,-64.4694,Argentina,AR,ARG,Córdoba,,5425
Bragado,Bragado,-35.1167,-60.5,Argentina,AR,ARG,Buenos Aires,minor,33222
Brandsen,Brandsen,-35.1667,-58.2167,Argentina,AR,ARG,Buenos Aires,minor,19877
Buenos Aires,Buenos Aires,-34.5997,-58.3819,Argentina,AR,ARG,"Buenos Aires, Ciudad Autónoma de",primary,16216000
Burzaco,Burzaco,-34.8167,-58.3667,Argentina,AR,ARG,Buenos Aires,,98859
Cafayate,Cafayate,-26.07,-65.98,Argentina,AR,ARG,Salta,minor,11785
Caleta Olivia,Caleta Olivia,-46.4333,-67.5333,Argentina,AR,ARG,Santa Cruz,,51733
Campana,Campana,-34.1667,-58.9167,Argentina,AR,ARG,Buenos Aires,minor,86860
Cañada de Gómez,Canada de Gomez,-32.8167,-61.4,Argentina,AR,ARG,Santa Fe,minor,29205
Capilla del Monte,Capilla del Monte,-30.85,-64.5167,Argentina,AR,ARG,Córdoba,,11181
Capitán Bermúdez,Capitan Bermudez,-32.8167,-60.7167,Argentina,AR,ARG,Santa Fe,,29218
Carcarañá,Carcarana,-32.85,-61.15,Argentina,AR,ARG,Santa Fe,,16277
Carhué,Carhue,-37.1667,-62.7333,Argentina,AR,ARG,Buenos Aires,minor,7190
Carmen de Areco,Carmen de Areco,-34.3833,-59.8167,Argentina,AR,ARG,Buenos Aires,minor,14692
Caseros,Caseros,-34.6167,-58.5333,Argentina,AR,ARG,Buenos Aires,minor,95785
Casilda,Casilda,-33.0442,-61.1681,Argentina,AR,ARG,Santa Fe,minor,35058
Castelar,Castelar,-34.65,-58.65,Argentina,AR,ARG,Buenos Aires,,107786
Castelli,Castelli,-25.95,-60.6167,Argentina,AR,ARG,Chaco,minor,9421
Catamarca,Catamarca,-28.4686,-65.7792,Argentina,AR,ARG,Catamarca,admin,159139
Catriel,Catriel,-37.8778,-67.7917,Argentina,AR,ARG,Río Negro,,17584
Centenario,Centenario,-38.8167,-68.1333,Argentina,AR,ARG,Neuquén,,34421
Ceres,Ceres,-29.8833,-61.95,Argentina,AR,ARG,Santa Fe,,14499
Cerrillos,Cerrillos,-24.9,-65.4833,Argentina,AR,ARG,Salta,minor,11498
Chacabuco,Chacabuco,-34.65,-60.49,Argentina,AR,ARG,Buenos Aires,minor,34587
Chajarí,Chajari,-30.7667,-57.9833,Argentina,AR,ARG,Entre Ríos,,45848
Chamical,Chamical,-30.3592,-66.3133,Argentina,AR,ARG,La Rioja,minor,8989
Charata,Charata,-27.2144,-61.1881,Argentina,AR,ARG,Chaco,minor,18297
Chascomús,Chascomus,-35.575,-58.0089,Argentina,AR,ARG,Buenos Aires,minor,21054
Chepes,Chepes,-31.35,-66.6,Argentina,AR,ARG,La Rioja,minor,6020
Chilecito,Chilecito,-29.1667,-67.5,Argentina,AR,ARG,La Rioja,minor,33724
Chivilcoy,Chivilcoy,-34.9,-60.0167,Argentina,AR,ARG,Buenos Aires,minor,54514
Choele Choel,Choele Choel,-39.2858,-65.6542,Argentina,AR,ARG,Río Negro,minor,10146
Chos Malal,Chos Malal,-37.3833,-70.2667,Argentina,AR,ARG,Neuquén,minor,13092
Chumbicha,Chumbicha,-28.8666,-66.2333,Argentina,AR,ARG,Catamarca,minor,2572
Cinco Saltos,Cinco Saltos,-38.8167,-68.0667,Argentina,AR,ARG,Río Negro,,22790
Ciudad General Belgrano,Ciudad General Belgrano,-34.7261,-58.5289,Argentina,AR,ARG,Buenos Aires,,92957
Colón,Colon,-32.2241,-58.1419,Argentina,AR,ARG,Entre Ríos,minor,24835
Comallo,Comallo,-41.0333,-70.2667,Argentina,AR,ARG,Río Negro,,741
Comandante Fontana,Comandante Fontana,-25.3333,-59.6833,Argentina,AR,ARG,Formosa,minor,4277
Comandante Luis Piedra Buena,Comandante Luis Piedra Buena,-49.983,-68.91,Argentina,AR,ARG,Santa Cruz,,6405
Comodoro Rivadavia,Comodoro Rivadavia,-45.8667,-67.5,Argentina,AR,ARG,Chubut,minor,730266
Concepción del Uruguay,Concepcion del Uruguay,-32.4833,-58.2333,Argentina,AR,ARG,Entre Ríos,minor,72528
Concordia,Concordia,-31.3922,-58.0169,Argentina,AR,ARG,Entre Ríos,minor,149450
Córdoba,Cordoba,-31.4167,-64.1833,Argentina,AR,ARG,Córdoba,admin,1329604
Coronda,Coronda,-31.9667,-60.9167,Argentina,AR,ARG,Santa Fe,minor,18115
Coronel Dorrego,Coronel Dorrego,-38.7,-61.2667,Argentina,AR,ARG,Buenos Aires,minor,11510
Coronel Suárez,Coronel Suarez,-37.4667,-61.9333,Argentina,AR,ARG,Buenos Aires,minor,23621
Corral de Bustos,Corral de Bustos,-33.2833,-62.2,Argentina,AR,ARG,Córdoba,,10407
Corrientes,Corrientes,-27.4833,-58.8167,Argentina,AR,ARG,Corrientes,admin,352646
Cruz del Eje,Cruz del Eje,-30.7333,-64.8,Argentina,AR,ARG,Córdoba,minor,52172
Cutral-Có,Cutral-Co,-38.9333,-69.2333,Argentina,AR,ARG,Neuquén,,35465
Darregueira,Darregueira,-37.6996,-63.1666,Argentina,AR,ARG,Buenos Aires,,3412
Deán Funes,Dean Funes,-30.4333,-64.35,Argentina,AR,ARG,Córdoba,minor,21518
Dock Sur,Dock Sur,-34.6417,-58.3478,Argentina,AR,ARG,Buenos Aires,,35897
Dolores,Dolores,-36.3132,-57.6792,Argentina,AR,ARG,Buenos Aires,minor,25940
Don Bosco,Don Bosco,-34.7,-58.2833,Argentina,AR,ARG,Buenos Aires,,20876
El Calafate,El Calafate,-50.3395,-72.2649,Argentina,AR,ARG,Santa Cruz,minor,21132
El Maitén,El Maiten,-42.05,-71.1667,Argentina,AR,ARG,"Buenos Aires, Ciudad Autónoma de",,4011
El Talar de Pacheco,El Talar de Pacheco,-34.4719,-58.655,Argentina,AR,ARG,Buenos Aires,,50426
Eldorado,Eldorado,-26.4,-54.6333,Argentina,AR,ARG,Misiones,minor,17365
Embalse,Embalse,-32.1833,-64.4167,Argentina,AR,ARG,Córdoba,,9107
Esperanza,Esperanza,-31.4489,-60.9317,Argentina,AR,ARG,Santa Fe,minor,43300
Esquel,Esquel,-42.9,-71.3167,Argentina,AR,ARG,"Buenos Aires, Ciudad Autónoma de",minor,36687
Esteban Echeverría,Esteban Echeverria,-34.8167,-58.4667,Argentina,AR,ARG,Buenos Aires,,109644
Ezpeleta,Ezpeleta,-34.7517,-58.2344,Argentina,AR,ARG,Buenos Aires,,79557
Federación,Federacion,-30.9833,-57.9167,Argentina,AR,ARG,Entre Ríos,minor,16658
Firmat,Firmat,-33.45,-61.4833,Argentina,AR,ARG,Santa Fe,,25757
Florencio Varela,Florencio Varela,-34.8167,-58.3833,Argentina,AR,ARG,Buenos Aires,minor,146704
Florencio Varela,Florencio Varela,-34.8167,-58.2833,Argentina,AR,ARG,Buenos Aires,,426005
Formosa,Formosa,-26.1847,-58.1758,Argentina,AR,ARG,Formosa,admin,222226
Fray Luis A. Beltrán,Fray Luis A. Beltran,-32.7833,-60.7333,Argentina,AR,ARG,Santa Fe,,15176
Frías,Frias,-28.6496,-65.15,Argentina,AR,ARG,Santiago del Estero,minor,13594
Frontera,Frontera,-31.4278,-62.0619,Argentina,AR,ARG,Córdoba,,10520
Gastre,Gastre,-42.2667,-69.2167,Argentina,AR,ARG,Chubut,minor,602
General Conesa,General Conesa,-40.1,-64.4333,Argentina,AR,ARG,Río Negro,minor,5484
General Deheza,General Deheza,-32.7564,-63.7889,Argentina,AR,ARG,Córdoba,,18000
General Fernández Oro,General Fernandez Oro,-38.95,-67.9167,Argentina,AR,ARG,Río Negro,,6772
General Juan Madariaga,General Juan Madariaga,-37.0167,-57.1333,Argentina,AR,ARG,Buenos Aires,minor,18089
General Levalle,General Levalle,-34.0167,-63.9167,Argentina,AR,ARG,Córdoba,,5697
General Martín Miguel de Güemes,General Martin Miguel de Guemes,-24.6667,-65.05,Argentina,AR,ARG,Salta,minor,19828
General Pico,General Pico,-35.6587,-63.7577,Argentina,AR,ARG,La Pampa,minor,57029
General Roca,General Roca,-39.0333,-67.5833,Argentina,AR,ARG,Río Negro,minor,81534
Gobernador Gálvez,Gobernador Galvez,-33.0251,-60.6337,Argentina,AR,ARG,Santa Fe,,80769
Gobernador Gregores,Gobernador Gregores,-48.7509,-70.2485,Argentina,AR,ARG,Santa Cruz,minor,4497
Godoy Cruz,Godoy Cruz,-32.9167,-68.8333,Argentina,AR,ARG,Mendoza,minor,191299
González Catán,Gonzalez Catan,-34.7708,-58.6464,Argentina,AR,ARG,Buenos Aires,,238067
Goya,Goya,-29.1333,-59.25,Argentina,AR,ARG,Corrientes,minor,72304
Granadero Baigorria,Granadero Baigorria,-32.85,-60.7,Argentina,AR,ARG,Santa Fe,,36994
Gualeguay,Gualeguay,-33.15,-59.3167,Argentina,AR,ARG,Entre Ríos,minor,43009
Gualeguaychú,Gualeguaychu,-33.0078,-58.5111,Argentina,AR,ARG,Entre Ríos,minor,109461
Haedo,Haedo,-34.65,-58.6,Argentina,AR,ARG,Buenos Aires,,37745
Helvecia,Helvecia,-31.1,-60.0833,Argentina,AR,ARG,Santa Fe,minor,7994
Humahuaca,Humahuaca,-23.2054,-65.3505,Argentina,AR,ARG,Jujuy,minor,11369
Ingeniero Guillermo N. Juárez,Ingeniero Guillermo N. Juarez,-23.9,-61.85,Argentina,AR,ARG,Formosa,minor,6453
Ingeniero Jacobacci,Ingeniero Jacobacci,-41.3,-69.5833,Argentina,AR,ARG,Río Negro,,6261
Ingeniero Luis A. Huergo,Ingeniero Luis A. Huergo,-39.0833,-67.2333,Argentina,AR,ARG,Río Negro,,6227
Isidro Casanova,Isidro Casanova,-34.7,-58.5833,Argentina,AR,ARG,Buenos Aires,,190696
Ituzaingó,Ituzaingo,-34.6582,-58.6672,Argentina,AR,ARG,Buenos Aires,minor,135275
Jesús María,Jesus Maria,-30.9817,-64.0942,Argentina,AR,ARG,Córdoba,minor,31602
Jesús Nazareno,Jesus Nazareno,-32.9111,-68.79,Argentina,AR,ARG,Mendoza,,6875
Joaquín V. González,Joaquin V. Gonzalez,-25.1171,-64.1247,Argentina,AR,ARG,Salta,minor,13376
José C. Paz,Jose C. Paz,-34.5167,-58.7667,Argentina,AR,ARG,Buenos Aires,minor,216637
José María Ezeiza,Jose Maria Ezeiza,-34.8333,-58.5167,Argentina,AR,ARG,Buenos Aires,minor,160219
José Mármol,Jose Marmol,-34.7833,-58.3667,Argentina,AR,ARG,Buenos Aires,,41109
Junín,Junin,-34.5939,-60.9464,Argentina,AR,ARG,Buenos Aires,minor,85007
Junín de los Andes,Junin de los Andes,-39.9506,-71.0694,Argentina,AR,ARG,Neuquén,minor,12621
Justiniano Posse,Justiniano Posse,-32.8833,-62.6667,Argentina,AR,ARG,Córdoba,,8499
La Banda,La Banda,-27.7333,-64.25,Argentina,AR,ARG,Santiago del Estero,minor,106441
La Calera,La Calera,-31.3439,-64.3353,Argentina,AR,ARG,Córdoba,,32227
La Carlota,La Carlota,-33.4179,-63.2935,Argentina,AR,ARG,Córdoba,minor,12537
La Falda,La Falda,-31.0833,-64.5,Argentina,AR,ARG,Córdoba,,16335
La Paz,La Paz,-33.4661,-67.55,Argentina,AR,ARG,Mendoza,minor,4400
La Plata,La Plata,-34.9333,-57.95,Argentina,AR,ARG,Buenos Aires,admin,193144
La Quiaca,La Quiaca,-22.1056,-65.6,Argentina,AR,ARG,Jujuy,minor,13761
La Reja,La Reja,-34.6394,-58.8283,Argentina,AR,ARG,Buenos Aires,,47839
La Rioja,La Rioja,-29.4131,-66.8558,Argentina,AR,ARG,La Rioja,admin,180995
Laboulaye,Laboulaye,-34.1267,-63.3911,Argentina,AR,ARG,Córdoba,minor,20534
Laguna Larga,Laguna Larga,-31.7764,-63.8011,Argentina,AR,ARG,Córdoba,,7437
Laguna Paiva,Laguna Paiva,-31.3039,-60.6589,Argentina,AR,ARG,Santa Fe,,12334
Lamarque,Lamarque,-39.4236,-65.7,Argentina,AR,ARG,Río Negro,,7686
Lanús,Lanus,-34.7,-58.4,Argentina,AR,ARG,Buenos Aires,minor,459263
Laprida,Laprida,-37.5333,-60.8167,Argentina,AR,ARG,Buenos Aires,minor,8178
Las Heras,Las Heras,-46.55,-68.95,Argentina,AR,ARG,Santa Cruz,,17821
Las Heras,Las Heras,-32.825,-68.8017,Argentina,AR,ARG,Mendoza,minor,66663
Las Lajas,Las Lajas,-38.5208,-70.3667,Argentina,AR,ARG,Neuquén,minor,1218
Las Lomitas,Las Lomitas,-24.7072,-60.5944,Argentina,AR,ARG,Formosa,,7683
Las Parejas,Las Parejas,-32.6833,-61.5333,Argentina,AR,ARG,Santa Fe,,12375
Leones,Leones,-32.6617,-62.2967,Argentina,AR,ARG,Córdoba,,10391
Libertad,Libertad,-34.6833,-58.6833,Argentina,AR,ARG,Buenos Aires,,100324
Libertador General San Martín,Libertador General San Martin,-23.8,-64.7833,Argentina,AR,ARG,Jujuy,minor,49267
Lincoln,Lincoln,-34.85,-61.5167,Argentina,AR,ARG,Buenos Aires,minor,24798
Lobos,Lobos,-35.1864,-59.0961,Argentina,AR,ARG,Buenos Aires,minor,18278
Lomas de Zamora,Lomas de Zamora,-34.7667,-58.4,Argentina,AR,ARG,Buenos Aires,minor,112580
Lomas del Mirador,Lomas del Mirador,-34.6667,-58.5297,Argentina,AR,ARG,Buenos Aires,,71479
Longchamps,Longchamps,-34.8596,-58.387,Argentina,AR,ARG,Buenos Aires,,47622
Los Blancos,Los Blancos,-23.5996,-62.6,Argentina,AR,ARG,Salta,,1145
Los Menucos,Los Menucos,-40.8424,-68.0896,Argentina,AR,ARG,Río Negro,,5187
Los Polvorines,Los Polvorines,-34.5,-58.7,Argentina,AR,ARG,Buenos Aires,minor,60867
Luján,Lujan,-34.5703,-59.105,Argentina,AR,ARG,Buenos Aires,minor,81749
Macachín,Macachin,-37.1377,-63.662,Argentina,AR,ARG,La Pampa,minor,5465
Malargüe,Malargue,-35.4745,-69.5853,Argentina,AR,ARG,Mendoza,minor,11847
Malvinas Argentinas,Malvinas Argentinas,-31.3697,-64.0531,Argentina,AR,ARG,Córdoba,,12187
Mar de Ajó,Mar de Ajo,-36.7162,-56.6766,Argentina,AR,ARG,Buenos Aires,,13610
Mar del Plata,Mar del Plata,-38,-57.55,Argentina,AR,ARG,Buenos Aires,minor,593337
Marcos Juárez,Marcos Juarez,-32.7,-62.1,Argentina,AR,ARG,Córdoba,minor,27004
Mendoza,Mendoza,-32.8833,-68.8333,Argentina,AR,ARG,Mendoza,admin,114822
Mercedes,Mercedes,-29.1796,-58.08,Argentina,AR,ARG,Corrientes,minor,30649
Mercedes,Mercedes,-34.65,-59.4333,Argentina,AR,ARG,Buenos Aires,minor,52949
Merlo,Merlo,-34.6653,-58.7275,Argentina,AR,ARG,Buenos Aires,minor,244168
Mina Clavero,Mina Clavero,-31.7239,-65.005,Argentina,AR,ARG,Córdoba,,8487
Monte Chingolo,Monte Chingolo,-34.7333,-58.35,Argentina,AR,ARG,Buenos Aires,,85060
Monte Cristo,Monte Cristo,-31.3431,-63.9444,Argentina,AR,ARG,Córdoba,,9254
Monte Quemado,Monte Quemado,-25.8072,-62.8278,Argentina,AR,ARG,Santiago del Estero,minor,11387
Morón,Moron,-34.65,-58.6167,Argentina,AR,ARG,Buenos Aires,minor,99066
Munro,Munro,-34.5333,-58.5167,Argentina,AR,ARG,Buenos Aires,,35844
Necochea,Necochea,-38.55,-58.7333,Argentina,AR,ARG,Buenos Aires,minor,80478
Neuquén,Neuquen,-38.9573,-68.0455,Argentina,AR,ARG,Neuquén,admin,231198
Nueve de Julio,Nueve de Julio,-35.45,-60.8833,Argentina,AR,ARG,Buenos Aires,minor,36494
Oberá,Obera,-27.4833,-55.1333,Argentina,AR,ARG,Misiones,minor,66112
Olavarría,Olavarria,-36.9,-60.3333,Argentina,AR,ARG,Buenos Aires,minor,86320
Oliva,Oliva,-32.0416,-63.5698,Argentina,AR,ARG,Córdoba,minor,11672
Oncativo,Oncativo,-31.9134,-63.6818,Argentina,AR,ARG,Córdoba,,13180
Pampa del Infierno,Pampa del Infierno,-26.5167,-61.1667,Argentina,AR,ARG,Chaco,minor,2921
Paraná,Parana,-31.7444,-60.5175,Argentina,AR,ARG,Entre Ríos,admin,247863
Pedro Luro,Pedro Luro,-39.5,-62.6833,Argentina,AR,ARG,Buenos Aires,,9494
Pergamino,Pergamino,-33.8836,-60.5669,Argentina,AR,ARG,Buenos Aires,minor,87652
Perito Moreno,Perito Moreno,-46.59,-70.9297,Argentina,AR,ARG,Santa Cruz,minor,4617
Perugorría,Perugorria,-29.3408,-58.6083,Argentina,AR,ARG,Corrientes,,5685
Pico Truncado,Pico Truncado,-46.8,-67.9667,Argentina,AR,ARG,Santa Cruz,,20889
Pilar,Pilar,-34.4588,-58.9142,Argentina,AR,ARG,Buenos Aires,minor,81120
Pinamar,Pinamar,-37.1,-56.85,Argentina,AR,ARG,Buenos Aires,minor,45000
Plaza Huincul,Plaza Huincul,-38.9338,-69.1987,Argentina,AR,ARG,Neuquén,,13172
Plottier,Plottier,-38.95,-68.2333,Argentina,AR,ARG,Neuquén,,32390
Posadas,Posadas,-27.3667,-55.8969,Argentina,AR,ARG,Misiones,admin,275988
Presidencia Roque Sáenz Peña,Presidencia Roque Saenz Pena,-26.7833,-60.45,Argentina,AR,ARG,Chaco,minor,81879
Puerto Deseado,Puerto Deseado,-47.75,-65.9167,Argentina,AR,ARG,Santa Cruz,minor,14183
Puerto Madryn,Puerto Madryn,-42.773,-65.0366,Argentina,AR,ARG,Chubut,minor,115353
Puerto San Martín,Puerto San Martin,-32.7167,-60.7333,Argentina,AR,ARG,Santa Fe,,13243
Punta Alta,Punta Alta,-38.88,-62.075,Argentina,AR,ARG,Buenos Aires,minor,58315
Quilmes,Quilmes,-34.7167,-58.2667,Argentina,AR,ARG,Buenos Aires,minor,230810
Rada Tilly,Rada Tilly,-45.9257,-67.5526,Argentina,AR,ARG,Chubut,,9098
Rafael Calzada,Rafael Calzada,-34.7833,-58.3667,Argentina,AR,ARG,Buenos Aires,,56419
Rafael Castillo,Rafael Castillo,-34.7167,-58.6167,Argentina,AR,ARG,Buenos Aires,,147965
Rafaela,Rafaela,-31.2667,-61.4833,Argentina,AR,ARG,Santa Fe,minor,92945
Ramos Mejía,Ramos Mejia,-34.65,-58.5667,Argentina,AR,ARG,Buenos Aires,,120346
Rawson,Rawson,-43.3,-65.1,Argentina,AR,ARG,Chubut,admin,24616
Reconquista,Reconquista,-29.1443,-59.6438,Argentina,AR,ARG,Santa Fe,minor,70549
Remedios de Escalada,Remedios de Escalada,-34.7167,-58.4,Argentina,AR,ARG,Buenos Aires,,81465
Resistencia,Resistencia,-27.4514,-58.9867,Argentina,AR,ARG,Chaco,admin,291720
Rinconada,Rinconada,-22.4403,-66.1672,Argentina,AR,ARG,Jujuy,minor,6692
Río Colorado,Rio Colorado,-38.9908,-64.0958,Argentina,AR,ARG,La Pampa,,11733
Río Cuarto,Rio Cuarto,-33.123,-64.3478,Argentina,AR,ARG,Córdoba,minor,158298
